"日期",用户注册来源,订单来源,业务类别,订单地区,投诉原因,新增订单量,实际服务订单量,待服务订单量,取消订单量,被拒订单量,待服务订单已消耗天数,好评订单量,被投诉订单量,新增订单数量级别,半月分组,年,中国分组,到今天的差额（天）,hours
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,杭州,其他,29059.0,23350.0,3627.0,1013.0,1069.0,5.0,13307.0,668.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,上海,无服务,19922.0,14884.0,3621.0,870.0,547.0,5.0,9427.0,371.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,深圳,其他,14928.0,13355.0,945.0,452.0,176.0,6.0,10233.0,168.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,深圳,无服务,11371.0,8820.0,1827.0,302.0,422.0,7.0,5969.0,221.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,深圳,无服务,24246.0,20676.0,2234.0,920.0,416.0,3.0,15964.0,336.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,武汉,服务者原因,27256.0,20026.0,4606.0,1967.0,657.0,10.0,12271.0,419.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,武汉,服务者原因,28738.0,17772.0,7840.0,1295.0,1831.0,5.0,11500.0,320.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,武汉,其他,13873.0,12999.0,675.0,134.0,65.0,7.0,8755.0,419.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,保洁,长沙,服务者原因,10764.0,8858.0,1209.0,506.0,191.0,5.0,6184.0,163.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,保洁,长沙,无服务,14437.0,9207.0,3305.0,791.0,1134.0,10.0,6706.0,213.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,保洁,杭州,其他,14703.0,14114.0,365.0,83.0,141.0,10.0,9511.0,346.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,保洁,武汉,无服务,19218.0,12110.0,4688.0,1799.0,621.0,8.0,9017.0,276.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,美甲,广州,服务者原因,21759.0,20583.0,783.0,124.0,269.0,7.0,10657.0,589.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,美甲,上海,无服务,12305.0,7806.0,2777.0,845.0,877.0,2.0,4281.0,232.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,洗衣,成都,服务者原因,22985.0,14754.0,5470.0,1737.0,1024.0,3.0,9211.0,347.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,洗衣,成都,无服务,22611.0,22552.0,36.0,10.0,13.0,1.0,11973.0,623.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,洗衣,武汉,服务者原因,19441.0,15313.0,3082.0,700.0,346.0,9.0,11118.0,267.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,北京,服务者原因,20647.0,16556.0,2658.0,1140.0,293.0,9.0,12477.0,189.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,长沙,服务者原因,17663.0,16499.0,756.0,181.0,227.0,9.0,9613.0,377.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,长沙,服务者原因,22734.0,15986.0,4610.0,1196.0,942.0,8.0,10727.0,219.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,成都,服务者原因,17391.0,13549.0,2900.0,713.0,229.0,5.0,9465.0,290.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,成都,其他,14476.0,10338.0,3195.0,635.0,308.0,7.0,8117.0,84.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,成都,无服务,10876.0,9159.0,1332.0,161.0,224.0,3.0,5761.0,292.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,广州,服务者原因,27569.0,25926.0,1188.0,206.0,249.0,9.0,20012.0,247.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,广州,其他,26246.0,16498.0,7254.0,834.0,1660.0,5.0,8535.0,526.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,杭州,服务者原因,13105.0,10315.0,1749.0,368.0,673.0,6.0,6112.0,366.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,杭州,其他,11671.0,7621.0,2893.0,604.0,553.0,1.0,4763.0,282.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,杭州,其他,27380.0,25865.0,1187.0,160.0,168.0,8.0,16018.0,436.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,上海,服务者原因,23106.0,16707.0,4553.0,1387.0,459.0,8.0,10257.0,335.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,上海,服务者原因,23596.0,14449.0,6205.0,1927.0,1015.0,3.0,9822.0,240.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,深圳,其他,11718.0,10248.0,1072.0,203.0,195.0,2.0,6462.0,189.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,按摩,深圳,其他,17423.0,15648.0,1408.0,171.0,196.0,4.0,11462.0,308.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,保洁,北京,其他,26697.0,16086.0,6900.0,2229.0,1482.0,7.0,10416.0,350.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,保洁,长沙,其他,21088.0,20314.0,480.0,183.0,111.0,3.0,14564.0,493.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,保洁,广州,无服务,22749.0,17606.0,3953.0,823.0,367.0,1.0,8957.0,497.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,保洁,武汉,其他,16303.0,13750.0,1776.0,270.0,507.0,3.0,8304.0,497.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,美甲,北京,服务者原因,19453.0,18299.0,831.0,161.0,162.0,7.0,14603.0,170.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,美甲,北京,无服务,12358.0,10022.0,1608.0,393.0,335.0,5.0,7141.0,159.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,美甲,深圳,服务者原因,17169.0,14670.0,1986.0,375.0,138.0,4.0,8617.0,199.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,长沙,无服务,23228.0,16091.0,4556.0,1244.0,1337.0,6.0,10514.0,524.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,成都,其他,26238.0,21370.0,3186.0,708.0,974.0,9.0,13988.0,511.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,广州,其他,23402.0,18358.0,3264.0,1313.0,467.0,8.0,12470.0,216.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,广州,其他,26812.0,23852.0,2334.0,393.0,233.0,8.0,18609.0,409.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,广州,无服务,13093.0,13086.0,5.0,1.0,1.0,10.0,8304.0,181.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,上海,其他,27565.0,17504.0,7586.0,1816.0,659.0,5.0,11855.0,465.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,微信公众号,洗衣,武汉,其他,20215.0,17572.0,1913.0,254.0,476.0,5.0,12919.0,315.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,长沙,服务者原因,26115.0,18513.0,4714.0,1395.0,1493.0,6.0,12224.0,430.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,成都,无服务,28992.0,25758.0,2115.0,863.0,256.0,1.0,19751.0,563.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,上海,服务者原因,12965.0,10230.0,1978.0,305.0,452.0,10.0,7825.0,175.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,上海,其他,22528.0,21544.0,704.0,202.0,78.0,1.0,13006.0,368.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,深圳,服务者原因,15746.0,15040.0,545.0,103.0,58.0,10.0,8570.0,312.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,深圳,其他,23501.0,19020.0,2933.0,1039.0,509.0,2.0,15114.0,345.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,按摩,深圳,无服务,26971.0,26052.0,665.0,107.0,147.0,6.0,17100.0,893.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,保洁,北京,无服务,18923.0,12067.0,4147.0,1483.0,1226.0,1.0,7216.0,395.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,洗衣,成都,服务者原因,22923.0,14244.0,5633.0,2186.0,860.0,8.0,7814.0,582.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,Android APP,洗衣,成都,无服务,25843.0,16541.0,6890.0,1206.0,1206.0,10.0,11232.0,279.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,按摩,上海,其他,21738.0,19141.0,1743.0,589.0,265.0,9.0,11770.0,427.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,按摩,武汉,其他,10606.0,10095.0,307.0,116.0,88.0,6.0,6699.0,337.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,保洁,深圳,无服务,21327.0,16781.0,3175.0,521.0,850.0,9.0,13215.0,114.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,美甲,广州,其他,14229.0,9616.0,2956.0,693.0,964.0,6.0,6463.0,294.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,美甲,广州,其他,24851.0,23386.0,961.0,190.0,314.0,8.0,18622.0,150.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,洗衣,长沙,无服务,25331.0,17072.0,6490.0,1231.0,538.0,6.0,12983.0,245.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,iOS APP,洗衣,杭州,其他,23870.0,17224.0,5179.0,924.0,543.0,8.0,11241.0,401.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,微信公众号,按摩,成都,其他,19716.0,16561.0,2493.0,332.0,330.0,5.0,9826.0,227.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,微信公众号,按摩,杭州,无服务,29887.0,20295.0,7669.0,583.0,1340.0,9.0,10598.0,959.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,微信公众号,按摩,深圳,其他,20054.0,16825.0,2356.0,549.0,324.0,3.0,9628.0,266.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,微信公众号,按摩,武汉,服务者原因,10556.0,8675.0,1302.0,397.0,182.0,4.0,4437.0,342.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,应用商店,微信公众号,按摩,武汉,无服务,21115.0,20373.0,556.0,83.0,103.0,3.0,13014.0,301.0,其他分组,未分组,不合格,未分组项,421.0,0.0
